#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
361475:8335,1263:1263,11/03/22 10:14:11,STABLE BEAMS,6800,0.343388884,0.334384713,42.8,HFET
361475:8335,1264:1264,11/03/22 10:14:34,STABLE BEAMS,6800,0.343334733,0.333537117,42.8,HFET
361475:8335,1265:1265,11/03/22 10:14:57,STABLE BEAMS,6800,0.343046411,0.333409629,42.7,HFET
361475:8335,1266:1266,11/03/22 10:15:21,STABLE BEAMS,6800,0.342935795,0.333787553,42.7,HFET
361475:8335,1267:1267,11/03/22 10:15:44,STABLE BEAMS,6800,0.342919781,0.334127443,42.7,HFET
361475:8335,1268:1268,11/03/22 10:16:07,STABLE BEAMS,6800,0.342820170,0.334010923,42.7,HFET
361475:8335,1269:1269,11/03/22 10:16:31,STABLE BEAMS,6800,0.342698207,0.334045712,42.7,HFET
361475:8335,1270:1270,11/03/22 10:16:54,STABLE BEAMS,6800,0.342731146,0.334129031,42.7,HFET
361475:8335,1271:1271,11/03/22 10:17:17,STABLE BEAMS,6800,0.342532530,0.333940155,42.7,HFET
361475:8335,1272:1272,11/03/22 10:17:41,STABLE BEAMS,6800,0.342357138,0.333777554,42.6,HFET
361475:8335,1273:1273,11/03/22 10:18:04,STABLE BEAMS,6800,0.342072573,0.333293439,42.6,HFET
361512:8342,36:36,11/03/22 20:42:36,STABLE BEAMS,6800,0.102128866,0.011782404,12.7,HFET
361512:8342,37:37,11/03/22 20:42:59,STABLE BEAMS,6800,0.211789805,0.209627525,26.4,HFET
361512:8342,38:38,11/03/22 20:43:23,STABLE BEAMS,6800,0.320306714,0.315214716,39.9,HFET
361512:8342,39:39,11/03/22 20:43:46,STABLE BEAMS,6800,0.398540175,0.345422066,49.6,HFET
361512:8342,40:40,11/03/22 20:44:09,STABLE BEAMS,6800,0.392434687,0.380147435,48.9,HFET
361512:8342,41:41,11/03/22 20:44:33,STABLE BEAMS,6800,0.309740974,0.304522273,38.6,HFET
361512:8342,42:42,11/03/22 20:44:56,STABLE BEAMS,6800,0.189169974,0.187627920,23.6,HFET
361512:8342,43:43,11/03/22 20:45:19,STABLE BEAMS,6800,0.102299011,0.101831327,12.7,HFET
361512:8342,44:44,11/03/22 20:45:43,STABLE BEAMS,6800,0.038159799,0.038070274,4.8,HFET
361512:8342,45:45,11/03/22 20:46:06,STABLE BEAMS,6800,0.208785654,0.206720092,26.0,HFET
361512:8342,46:46,11/03/22 20:46:29,STABLE BEAMS,6800,0.050828725,0.050664945,6.3,HFET
361512:8342,47:47,11/03/22 20:46:52,STABLE BEAMS,6800,0.059160894,0.058984568,7.4,HFET
361512:8342,48:48,11/03/22 20:47:16,STABLE BEAMS,6800,0.123089491,0.122427860,15.3,HFET
361512:8342,49:49,11/03/22 20:47:39,STABLE BEAMS,6800,0.235376081,0.233039394,29.3,HFET
361512:8342,50:50,11/03/22 20:48:02,STABLE BEAMS,6800,0.345292203,0.339750611,43.0,HFET
361512:8342,51:51,11/03/22 20:48:26,STABLE BEAMS,6800,0.398853073,0.383615244,49.7,HFET
361512:8342,52:52,11/03/22 20:48:49,STABLE BEAMS,6800,0.354093310,0.232713619,44.1,HFET
361512:8342,53:53,11/03/22 20:49:12,STABLE BEAMS,6800,0.234891606,0.232176702,29.3,HFET
361512:8342,54:54,11/03/22 20:49:36,STABLE BEAMS,6800,0.131328344,0.130580862,16.4,HFET
361512:8342,55:55,11/03/22 20:49:59,STABLE BEAMS,6800,0.061273337,0.061085068,7.6,HFET
361512:8342,56:56,11/03/22 20:50:22,STABLE BEAMS,6800,0.261005226,0.252683639,32.5,HFET
361512:8342,57:57,11/03/22 20:50:46,STABLE BEAMS,6800,0.399522489,0.385700184,49.8,HFET
361512:8342,58:58,11/03/22 20:51:09,STABLE BEAMS,6800,0.400302796,0.379590683,49.9,HFET
361512:8342,59:59,11/03/22 20:51:32,STABLE BEAMS,6800,0.404180076,0.388438944,50.3,HFET
361512:8342,60:60,11/03/22 20:51:56,STABLE BEAMS,6800,0.405408356,0.396247528,50.5,HFET
361512:8342,61:61,11/03/22 20:52:19,STABLE BEAMS,6800,0.405011521,0.390694204,50.4,HFET
361512:8342,62:62,11/03/22 20:52:42,STABLE BEAMS,6800,0.403452386,0.395414856,50.3,HFET
361512:8342,63:63,11/03/22 20:53:05,STABLE BEAMS,6800,0.401397368,0.129289751,50.0,HFET
361512:8342,64:64,11/03/22 20:53:29,STABLE BEAMS,6800,0.399754220,0.386992102,49.8,HFET
361512:8342,65:65,11/03/22 20:53:52,STABLE BEAMS,6800,0.399427389,0.348108945,49.8,HFET
361512:8342,66:66,11/03/22 20:54:15,STABLE BEAMS,6800,0.400971908,0.388037119,49.9,HFET
361512:8342,67:67,11/03/22 20:54:39,STABLE BEAMS,6800,0.402748879,0.395037511,50.2,HFET
361512:8342,68:68,11/03/22 20:55:02,STABLE BEAMS,6800,0.403788175,0.264487308,50.3,HFET
361512:8342,69:69,11/03/22 20:55:25,STABLE BEAMS,6800,0.402076578,0.392557383,50.1,HFET
361512:8342,70:70,11/03/22 20:55:49,STABLE BEAMS,6800,0.400767359,0.392072297,49.9,HFET
361512:8342,71:71,11/03/22 20:56:12,STABLE BEAMS,6800,0.399632545,0.391370107,49.8,HFET
361512:8342,72:72,11/03/22 20:56:35,STABLE BEAMS,6800,0.398551336,0.385070979,49.6,HFET
361512:8342,73:73,11/03/22 20:56:59,STABLE BEAMS,6800,0.397673500,0.388296015,49.5,HFET
361512:8342,74:74,11/03/22 20:57:22,STABLE BEAMS,6800,0.396732264,0.388307655,49.4,HFET
361512:8342,75:75,11/03/22 20:57:45,STABLE BEAMS,6800,0.396034185,0.384122103,49.3,HFET
361512:8342,76:76,11/03/22 20:58:08,STABLE BEAMS,6800,0.395552083,0.387513167,49.3,HFET
361512:8342,77:77,11/03/22 20:58:32,STABLE BEAMS,6800,0.395297878,0.386021218,49.2,HFET
361512:8342,78:78,11/03/22 20:58:55,STABLE BEAMS,6800,0.395186189,0.383375273,49.2,HFET
361512:8342,79:79,11/03/22 20:59:18,STABLE BEAMS,6800,0.394051451,0.380387543,49.1,HFET
361512:8342,80:80,11/03/22 20:59:42,STABLE BEAMS,6800,0.390196873,0.377398137,48.6,HFET
361512:8342,81:81,11/03/22 21:00:05,STABLE BEAMS,6800,0.383720745,0.373068129,47.8,HFET
361512:8342,82:82,11/03/22 21:00:28,STABLE BEAMS,6800,0.376955332,0.363599831,47.0,HFET
361512:8342,83:83,11/03/22 21:00:52,STABLE BEAMS,6800,0.348780354,0.336281708,43.4,HFET
361512:8342,84:84,11/03/22 21:01:15,STABLE BEAMS,6800,0.383993059,0.372419155,47.8,HFET
361512:8342,85:85,11/03/22 21:01:38,STABLE BEAMS,6800,0.395327679,0.382049088,49.2,HFET
361512:8342,86:86,11/03/22 21:02:02,STABLE BEAMS,6800,0.398873687,0.383103097,49.7,HFET
361512:8342,87:87,11/03/22 21:02:25,STABLE BEAMS,6800,0.398501224,0.390031423,49.6,HFET
361512:8342,88:88,11/03/22 21:02:48,STABLE BEAMS,6800,0.398171813,0.390281200,49.6,HFET
361512:8342,89:89,11/03/22 21:03:12,STABLE BEAMS,6800,0.397894184,0.385219971,49.6,HFET
361512:8342,90:90,11/03/22 21:03:35,STABLE BEAMS,6800,0.397743809,0.389796454,49.5,HFET
361512:8342,91:91,11/03/22 21:03:58,STABLE BEAMS,6800,0.397523088,0.384647033,49.5,HFET
361512:8342,92:92,11/03/22 21:04:21,STABLE BEAMS,6800,0.397137641,0.388382219,49.5,HFET
361512:8342,93:93,11/03/22 21:04:45,STABLE BEAMS,6800,0.396897141,0.387755640,49.4,HFET
361512:8342,94:94,11/03/22 21:05:08,STABLE BEAMS,6800,0.401281692,0.384220420,50.0,HFET
361512:8342,95:95,11/03/22 21:05:31,STABLE BEAMS,6800,0.414237519,0.404747228,51.6,HFET
361512:8342,96:96,11/03/22 21:05:55,STABLE BEAMS,6800,0.416382890,0.398741388,51.9,HFET
361512:8342,97:97,11/03/22 21:06:18,STABLE BEAMS,6800,0.416141441,0.402357172,51.8,HFET
361512:8342,98:98,11/03/22 21:06:41,STABLE BEAMS,6800,0.415816357,0.404551301,51.8,HFET
361512:8342,99:99,11/03/22 21:07:05,STABLE BEAMS,6800,0.415420585,0.403367708,51.7,HFET
361512:8342,100:100,11/03/22 21:07:28,STABLE BEAMS,6800,0.415301416,0.285665054,51.7,HFET
361512:8342,101:101,11/03/22 21:07:51,STABLE BEAMS,6800,0.414649122,0.400105643,51.6,HFET
361512:8342,102:102,11/03/22 21:08:15,STABLE BEAMS,6800,0.414399358,0.405336390,51.6,HFET
361512:8342,103:103,11/03/22 21:08:38,STABLE BEAMS,6800,0.421174338,0.410519787,52.5,HFET
361512:8342,104:104,11/03/22 21:09:01,STABLE BEAMS,6800,0.434454337,0.417209155,54.1,HFET
361512:8342,105:105,11/03/22 21:09:24,STABLE BEAMS,6800,0.435332402,0.418904908,54.2,HFET
361512:8342,106:106,11/03/22 21:09:48,STABLE BEAMS,6800,0.434819435,0.419694622,54.2,HFET
361512:8342,107:107,11/03/22 21:10:11,STABLE BEAMS,6800,0.434340029,0.421938894,54.1,HFET
361512:8342,108:108,11/03/22 21:10:34,STABLE BEAMS,6800,0.433828162,0.417234728,54.0,HFET
361512:8342,109:109,11/03/22 21:10:58,STABLE BEAMS,6800,0.433322978,0.421098220,54.0,HFET
361512:8342,110:110,11/03/22 21:11:21,STABLE BEAMS,6800,0.432709142,0.421965235,53.9,HFET
361512:8342,111:111,11/03/22 21:11:44,STABLE BEAMS,6800,0.432378402,0.416597288,53.9,HFET
361512:8342,112:112,11/03/22 21:12:08,STABLE BEAMS,6800,0.432425894,0.420592154,53.9,HFET
361512:8342,113:113,11/03/22 21:12:31,STABLE BEAMS,6800,0.432466971,0.421486604,53.9,HFET
361512:8342,114:114,11/03/22 21:12:54,STABLE BEAMS,6800,0.432468641,0.420480873,53.9,HFET
361512:8342,115:115,11/03/22 21:13:18,STABLE BEAMS,6800,0.432447116,0.421970255,53.9,HFET
361512:8342,116:116,11/03/22 21:13:41,STABLE BEAMS,6800,0.432552276,0.299175324,53.9,HFET
361512:8342,117:117,11/03/22 21:14:04,STABLE BEAMS,6800,0.432527409,0.418576993,53.9,HFET
361512:8342,118:118,11/03/22 21:14:28,STABLE BEAMS,6800,0.432448710,0.421039966,53.9,HFET
361512:8342,119:119,11/03/22 21:14:51,STABLE BEAMS,6800,0.432252931,0.421202965,53.8,HFET
361512:8342,120:120,11/03/22 21:15:14,STABLE BEAMS,6800,0.431988931,0.420416306,53.8,HFET
361512:8342,121:121,11/03/22 21:15:37,STABLE BEAMS,6800,0.431789773,0.415372351,53.8,HFET
361512:8342,122:122,11/03/22 21:16:01,STABLE BEAMS,6800,0.431686132,0.419345880,53.8,HFET
361512:8342,123:123,11/03/22 21:16:24,STABLE BEAMS,6800,0.431369134,0.420982024,53.7,HFET
361512:8342,124:124,11/03/22 21:16:47,STABLE BEAMS,6800,0.431039722,0.419915114,53.7,HFET
361512:8342,125:125,11/03/22 21:17:11,STABLE BEAMS,6800,0.430714980,0.418718278,53.7,HFET
361512:8342,126:126,11/03/22 21:17:34,STABLE BEAMS,6800,0.430318638,0.410271319,53.6,HFET
361512:8342,127:127,11/03/22 21:17:57,STABLE BEAMS,6800,0.429944201,0.420330149,53.6,HFET
361512:8342,128:128,11/03/22 21:18:21,STABLE BEAMS,6800,0.429659587,0.419605479,53.5,HFET
361512:8342,129:129,11/03/22 21:18:44,STABLE BEAMS,6800,0.429326454,0.400906574,53.5,HFET
361512:8342,130:130,11/03/22 21:19:07,STABLE BEAMS,6800,0.428902702,0.338403595,53.4,HFET
361512:8342,131:131,11/03/22 21:19:31,STABLE BEAMS,6800,0.428542502,0.415799268,53.4,HFET
361512:8342,132:132,11/03/22 21:19:54,STABLE BEAMS,6800,0.428123078,0.415064539,53.3,HFET
361512:8342,133:133,11/03/22 21:20:17,STABLE BEAMS,6800,0.427584372,0.416445439,53.3,HFET
361512:8342,134:134,11/03/22 21:20:41,STABLE BEAMS,6800,0.427127212,0.411341064,53.2,HFET
361512:8342,135:135,11/03/22 21:21:04,STABLE BEAMS,6800,0.426685959,0.409362341,53.1,HFET
361512:8342,136:136,11/03/22 21:21:27,STABLE BEAMS,6800,0.426293831,0.413599639,53.1,HFET
361512:8342,137:137,11/03/22 21:21:50,STABLE BEAMS,6800,0.425974024,0.414417482,53.1,HFET
361512:8342,138:138,11/03/22 21:22:14,STABLE BEAMS,6800,0.425536644,0.412436541,53.0,HFET
361512:8342,139:139,11/03/22 21:22:37,STABLE BEAMS,6800,0.425107310,0.413175221,53.0,HFET
361512:8342,140:140,11/03/22 21:23:00,STABLE BEAMS,6800,0.424719472,0.412742690,52.9,HFET
361512:8342,141:141,11/03/22 21:23:24,STABLE BEAMS,6800,0.424198989,0.407982250,52.8,HFET
361512:8342,142:142,11/03/22 21:23:47,STABLE BEAMS,6800,0.423256500,0.401945258,52.7,HFET
361512:8342,143:143,11/03/22 21:24:10,STABLE BEAMS,6800,0.422995803,0.411266252,52.7,HFET
361512:8342,144:144,11/03/22 21:24:34,STABLE BEAMS,6800,0.422740762,0.412525498,52.7,HFET
361512:8342,145:145,11/03/22 21:24:57,STABLE BEAMS,6800,0.422687005,0.411646932,52.7,HFET
361512:8342,146:146,11/03/22 21:25:20,STABLE BEAMS,6800,0.422718743,0.411452235,52.7,HFET
361512:8342,147:147,11/03/22 21:25:44,STABLE BEAMS,6800,0.422680779,0.410306695,52.6,HFET
361512:8342,148:148,11/03/22 21:26:07,STABLE BEAMS,6800,0.422513625,0.408024589,52.6,HFET
361512:8342,149:149,11/03/22 21:26:30,STABLE BEAMS,6800,0.422102211,0.408965394,52.6,HFET
361512:8342,150:150,11/03/22 21:26:54,STABLE BEAMS,6800,0.422363174,0.411696300,52.6,HFET
361512:8342,151:151,11/03/22 21:27:17,STABLE BEAMS,6800,0.422637615,0.405855231,52.6,HFET
361512:8342,152:152,11/03/22 21:27:40,STABLE BEAMS,6800,0.422852603,0.366886493,52.7,HFET
361512:8342,153:153,11/03/22 21:28:03,STABLE BEAMS,6800,0.422902906,0.344703930,52.7,HFET
361512:8342,154:154,11/03/22 21:28:27,STABLE BEAMS,6800,0.422808603,0.397670196,52.7,HFET
361512:8342,155:155,11/03/22 21:28:50,STABLE BEAMS,6800,0.422762895,0.395336363,52.7,HFET
361512:8342,156:156,11/03/22 21:29:13,STABLE BEAMS,6800,0.422534504,0.399375438,52.6,HFET
361512:8342,157:157,11/03/22 21:29:37,STABLE BEAMS,6800,0.422209610,0.395351969,52.6,HFET
361512:8342,158:158,11/03/22 21:30:00,STABLE BEAMS,6800,0.424367777,0.405738326,52.9,HFET
361512:8342,159:159,11/03/22 21:30:23,STABLE BEAMS,6800,0.439667335,0.414458731,54.8,HFET
361512:8342,160:160,11/03/22 21:30:47,STABLE BEAMS,6800,0.444049951,0.421359572,55.3,HFET
361512:8342,161:161,11/03/22 21:31:10,STABLE BEAMS,6800,0.443752391,0.430450335,55.3,HFET
361512:8342,162:162,11/03/22 21:31:33,STABLE BEAMS,6800,0.443525140,0.422473957,55.2,HFET
361512:8342,163:163,11/03/22 21:31:57,STABLE BEAMS,6800,0.443297926,0.428251989,55.2,HFET
361512:8342,164:164,11/03/22 21:32:20,STABLE BEAMS,6800,0.443149336,0.429820507,55.2,HFET
361512:8342,165:165,11/03/22 21:32:43,STABLE BEAMS,6800,0.443296787,0.428385427,55.2,HFET
361512:8342,166:166,11/03/22 21:33:06,STABLE BEAMS,6800,0.443232628,0.421086886,55.2,HFET
361512:8342,167:167,11/03/22 21:33:30,STABLE BEAMS,6800,0.442976752,0.429538914,55.2,HFET
361512:8342,168:168,11/03/22 21:33:53,STABLE BEAMS,6800,0.442328976,0.428151732,55.1,HFET
361512:8342,169:169,11/03/22 21:34:16,STABLE BEAMS,6800,0.441878802,0.429123047,55.0,HFET
361512:8342,170:170,11/03/22 21:34:40,STABLE BEAMS,6800,0.441468945,0.420569597,55.0,HFET
361512:8342,171:171,11/03/22 21:35:03,STABLE BEAMS,6800,0.441146860,0.424484986,54.9,HFET
361512:8342,172:172,11/03/22 21:35:26,STABLE BEAMS,6800,0.440822117,0.424642125,54.9,HFET
361512:8342,173:173,11/03/22 21:35:50,STABLE BEAMS,6800,0.440449503,0.424758129,54.9,HFET
361512:8342,174:174,11/03/22 21:36:13,STABLE BEAMS,6800,0.440194158,0.422884732,54.8,HFET
361512:8342,175:175,11/03/22 21:36:36,STABLE BEAMS,6800,0.439885817,0.425671337,54.8,HFET
361512:8342,176:176,11/03/22 21:37:00,STABLE BEAMS,6800,0.439408118,0.426120634,54.7,HFET
361512:8342,177:177,11/03/22 21:37:23,STABLE BEAMS,6800,0.438924194,0.425035239,54.7,HFET
361512:8342,178:178,11/03/22 21:37:46,STABLE BEAMS,6800,0.438815655,0.424952246,54.7,HFET
361512:8342,179:179,11/03/22 21:38:09,STABLE BEAMS,6800,0.438619990,0.316371255,54.6,HFET
361512:8342,180:180,11/03/22 21:38:33,STABLE BEAMS,6800,0.438246502,0.425167045,54.6,HFET
361512:8342,181:181,11/03/22 21:38:56,STABLE BEAMS,6800,0.437890212,0.425633229,54.5,HFET
361512:8342,182:182,11/03/22 21:39:19,STABLE BEAMS,6800,0.437604762,0.425313881,54.5,HFET
361512:8342,183:183,11/03/22 21:39:43,STABLE BEAMS,6800,0.437341560,0.422074708,54.5,HFET
361512:8342,184:184,11/03/22 21:40:06,STABLE BEAMS,6800,0.437168103,0.417927742,54.5,HFET
361512:8342,185:185,11/03/22 21:40:29,STABLE BEAMS,6800,0.437042177,0.421360553,54.4,HFET
361512:8342,186:186,11/03/22 21:40:53,STABLE BEAMS,6800,0.436687253,0.424387042,54.4,HFET
361512:8342,187:187,11/03/22 21:41:16,STABLE BEAMS,6800,0.436440982,0.422977637,54.4,HFET
361512:8342,188:188,11/03/22 21:41:39,STABLE BEAMS,6800,0.435985493,0.422295172,54.3,HFET
361512:8342,189:189,11/03/22 21:42:03,STABLE BEAMS,6800,0.435574535,0.423163206,54.3,HFET
361512:8342,190:190,11/03/22 21:42:26,STABLE BEAMS,6800,0.435342159,0.421390384,54.2,HFET
361512:8342,191:191,11/03/22 21:42:49,STABLE BEAMS,6800,0.435239884,0.415556048,54.2,HFET
361512:8342,192:192,11/03/22 21:43:13,STABLE BEAMS,6800,0.435137913,0.422357467,54.2,HFET
361512:8342,193:193,11/03/22 21:43:36,STABLE BEAMS,6800,0.434878317,0.421590173,54.2,HFET
361512:8342,194:194,11/03/22 21:43:59,STABLE BEAMS,6800,0.434691421,0.420697218,54.1,HFET
361512:8342,195:195,11/03/22 21:44:22,STABLE BEAMS,6800,0.434419638,0.420662746,54.1,HFET
361512:8342,196:196,11/03/22 21:44:46,STABLE BEAMS,6800,0.434278907,0.421729832,54.1,HFET
361512:8342,197:197,11/03/22 21:45:09,STABLE BEAMS,6800,0.434000784,0.422566756,54.1,HFET
361512:8342,198:198,11/03/22 21:45:32,STABLE BEAMS,6800,0.433939852,0.419540963,54.1,HFET
361512:8342,199:199,11/03/22 21:45:56,STABLE BEAMS,6800,0.433817609,0.421343708,54.0,HFET
361512:8342,200:200,11/03/22 21:46:19,STABLE BEAMS,6800,0.433567579,0.419173412,54.0,HFET
361512:8342,201:201,11/03/22 21:46:42,STABLE BEAMS,6800,0.433102826,0.419109966,53.9,HFET
361512:8342,202:202,11/03/22 21:47:06,STABLE BEAMS,6800,0.432685300,0.414776068,53.9,HFET
361512:8342,203:203,11/03/22 21:47:29,STABLE BEAMS,6800,0.432363140,0.420766070,53.9,HFET
361512:8342,204:204,11/03/22 21:47:52,STABLE BEAMS,6800,0.432061252,0.420739161,53.8,HFET
361512:8342,205:205,11/03/22 21:48:16,STABLE BEAMS,6800,0.431723374,0.419605077,53.8,HFET
361512:8342,206:206,11/03/22 21:48:39,STABLE BEAMS,6800,0.431601434,0.419898857,53.8,HFET
361512:8342,207:207,11/03/22 21:49:02,STABLE BEAMS,6800,0.431372096,0.417843236,53.7,HFET
361512:8342,208:208,11/03/22 21:49:25,STABLE BEAMS,6800,0.431187136,0.420034099,53.7,HFET
361512:8342,209:209,11/03/22 21:49:49,STABLE BEAMS,6800,0.430848878,0.419619486,53.7,HFET
361512:8342,210:210,11/03/22 21:50:12,STABLE BEAMS,6800,0.430815509,0.417070892,53.7,HFET
361512:8342,211:211,11/03/22 21:50:35,STABLE BEAMS,6800,0.430895763,0.418404533,53.7,HFET
361512:8342,212:212,11/03/22 21:50:59,STABLE BEAMS,6800,0.430711412,0.417458446,53.7,HFET
361512:8342,213:213,11/03/22 21:51:22,STABLE BEAMS,6800,0.430391339,0.419240778,53.6,HFET
361512:8342,214:214,11/03/22 21:51:45,STABLE BEAMS,6800,0.430190093,0.417222483,53.6,HFET
361512:8342,215:215,11/03/22 21:52:09,STABLE BEAMS,6800,0.430013333,0.417886830,53.6,HFET
361512:8342,216:216,11/03/22 21:52:32,STABLE BEAMS,6800,0.429713837,0.418011817,53.5,HFET
361512:8342,217:217,11/03/22 21:52:55,STABLE BEAMS,6800,0.429383552,0.418405859,53.5,HFET
361512:8342,218:218,11/03/22 21:53:19,STABLE BEAMS,6800,0.429051445,0.417868770,53.4,HFET
361512:8342,219:219,11/03/22 21:53:42,STABLE BEAMS,6800,0.428722147,0.412406336,53.4,HFET
361512:8342,220:220,11/03/22 21:54:05,STABLE BEAMS,6800,0.429431880,0.417027569,53.5,HFET
361512:8342,221:221,11/03/22 21:54:29,STABLE BEAMS,6800,0.429631911,0.414986178,53.5,HFET
361512:8342,222:222,11/03/22 21:54:52,STABLE BEAMS,6800,0.429502378,0.416217161,53.5,HFET
361512:8342,223:223,11/03/22 21:55:15,STABLE BEAMS,6800,0.429346082,0.417837860,53.5,HFET
361512:8342,224:224,11/03/22 21:55:38,STABLE BEAMS,6800,0.419363466,0.407892293,52.2,HFET
361512:8342,225:225,11/03/22 21:56:02,STABLE BEAMS,6800,0.419454047,0.408395248,52.2,HFET
361512:8342,226:226,11/03/22 21:56:25,STABLE BEAMS,6800,0.417726505,0.406706101,52.0,HFET
361512:8342,227:227,11/03/22 21:56:48,STABLE BEAMS,6800,0.394436024,0.386101008,49.1,HFET
361512:8342,228:228,11/03/22 21:57:12,STABLE BEAMS,6800,0.405850065,0.395986234,50.6,HFET
361512:8342,229:229,11/03/22 21:57:35,STABLE BEAMS,6800,0.427622906,0.416251805,53.3,HFET
361512:8342,230:230,11/03/22 21:57:58,STABLE BEAMS,6800,0.428131392,0.415294748,53.3,HFET
361512:8342,231:231,11/03/22 21:58:22,STABLE BEAMS,6800,0.428069891,0.412101364,53.3,HFET
361512:8342,232:232,11/03/22 21:58:45,STABLE BEAMS,6800,0.427719182,0.412903030,53.3,HFET
361512:8342,233:233,11/03/22 21:59:08,STABLE BEAMS,6800,0.427390263,0.416258010,53.2,HFET
361512:8342,234:234,11/03/22 21:59:32,STABLE BEAMS,6800,0.427033594,0.413714541,53.2,HFET
361512:8342,235:235,11/03/22 21:59:55,STABLE BEAMS,6800,0.426686984,0.415514824,53.1,HFET
361512:8342,236:236,11/03/22 22:00:18,STABLE BEAMS,6800,0.426335211,0.405338447,53.1,HFET
361512:8342,237:237,11/03/22 22:00:41,STABLE BEAMS,6800,0.426097141,0.393962202,53.1,HFET
361512:8342,238:238,11/03/22 22:01:05,STABLE BEAMS,6800,0.426450888,0.397506186,53.1,HFET
361512:8342,239:239,11/03/22 22:01:28,STABLE BEAMS,6800,0.439277789,0.406610619,54.7,HFET
361512:8342,240:240,11/03/22 22:01:51,STABLE BEAMS,6800,0.447305915,0.423199344,55.7,HFET
361512:8342,241:241,11/03/22 22:02:15,STABLE BEAMS,6800,0.446848528,0.422451266,55.7,HFET
361512:8342,242:242,11/03/22 22:02:38,STABLE BEAMS,6800,0.446323526,0.427277313,55.6,HFET
361512:8342,243:243,11/03/22 22:03:01,STABLE BEAMS,6800,0.445769521,0.425329443,55.5,HFET
361512:8342,244:244,11/03/22 22:03:25,STABLE BEAMS,6800,0.446574960,0.428259735,55.6,HFET
361512:8342,245:245,11/03/22 22:03:48,STABLE BEAMS,6800,0.446037735,0.430321286,55.6,HFET
361512:8342,246:246,11/03/22 22:04:11,STABLE BEAMS,6800,0.446046163,0.427007693,55.6,HFET
361512:8342,247:247,11/03/22 22:04:35,STABLE BEAMS,6800,0.445732620,0.431788501,55.5,HFET
361512:8342,248:248,11/03/22 22:04:58,STABLE BEAMS,6800,0.445126756,0.431779395,55.4,HFET
361512:8342,249:249,11/03/22 22:05:21,STABLE BEAMS,6800,0.444758583,0.426947378,55.4,HFET
361512:8342,250:250,11/03/22 22:05:45,STABLE BEAMS,6800,0.444416985,0.429513988,55.4,HFET
361512:8342,251:251,11/03/22 22:06:08,STABLE BEAMS,6800,0.444016543,0.430956449,55.3,HFET
361512:8342,252:252,11/03/22 22:06:31,STABLE BEAMS,6800,0.443651824,0.428762226,55.3,HFET
361512:8342,253:253,11/03/22 22:06:55,STABLE BEAMS,6800,0.443180353,0.429768674,55.2,HFET
361512:8342,254:254,11/03/22 22:07:18,STABLE BEAMS,6800,0.442551102,0.425805799,55.1,HFET
361512:8342,255:255,11/03/22 22:07:41,STABLE BEAMS,6800,0.442133083,0.427706597,55.1,HFET
361512:8342,256:256,11/03/22 22:08:04,STABLE BEAMS,6800,0.441725618,0.428643178,55.0,HFET
361512:8342,257:257,11/03/22 22:08:28,STABLE BEAMS,6800,0.441368340,0.375219122,55.0,HFET
361512:8342,258:258,11/03/22 22:08:51,STABLE BEAMS,6800,0.441007229,0.346482291,54.9,HFET
361512:8342,259:259,11/03/22 22:09:14,STABLE BEAMS,6800,0.440866003,0.428139183,54.9,HFET
361512:8342,260:260,11/03/22 22:09:38,STABLE BEAMS,6800,0.440397227,0.426287993,54.9,HFET
361512:8342,261:261,11/03/22 22:10:01,STABLE BEAMS,6800,0.440283905,0.425897864,54.8,HFET
361512:8342,262:262,11/03/22 22:10:24,STABLE BEAMS,6800,0.440392975,0.420332337,54.9,HFET
361512:8342,263:263,11/03/22 22:10:48,STABLE BEAMS,6800,0.440393696,0.423277010,54.9,HFET
361512:8342,264:264,11/03/22 22:11:11,STABLE BEAMS,6800,0.440379498,0.428194324,54.9,HFET
361512:8342,265:265,11/03/22 22:11:34,STABLE BEAMS,6800,0.440482000,0.427556707,54.9,HFET
361512:8342,266:266,11/03/22 22:11:58,STABLE BEAMS,6800,0.440408160,0.425461597,54.9,HFET
361512:8342,267:267,11/03/22 22:12:21,STABLE BEAMS,6800,0.440112537,0.427040352,54.8,HFET
361512:8342,268:268,11/03/22 22:12:44,STABLE BEAMS,6800,0.439797741,0.423676807,54.8,HFET
361512:8342,269:269,11/03/22 22:13:07,STABLE BEAMS,6800,0.439651694,0.424365515,54.8,HFET
361512:8342,270:270,11/03/22 22:13:31,STABLE BEAMS,6800,0.439549913,0.425591334,54.8,HFET
361512:8342,271:271,11/03/22 22:13:54,STABLE BEAMS,6800,0.439437654,0.427326812,54.7,HFET
